district,clus,hhid,netid,still,surv,crattgr,nattgr,numwgr,numdogr,detergent,mattress,bed,matground,hang,fold,country
1,113,113004,11300402,1,1,2,2,4,4,1,0,1,0,1,1,A
1,113,113004,11300403,0,NA,2,2,4,4,NA,NA,NA,NA,NA,NA,A
1,113,113004,11300401,1,1,2,2,4,4,1,0,1,0,1,1,A
1,113,113006,11300603,0,NA,2,1,4,4,NA,NA,NA,NA,NA,NA,A
1,113,113006,11300601,1,1,2,1,4,4,0,0,1,0,1,1,A
1,113,113006,11300602,1,0,2,1,4,4,0,0,1,0,0,NA,A
1,113,113007,11300703,1,0,2,1,4,4,0,1,0,0,0,NA,A
1,113,113007,11300701,1,1,2,1,4,4,0,0,1,0,1,1,A
1,113,113007,11300702,1,1,2,1,4,4,0,0,1,0,1,1,A
1,113,113008,11300801,1,1,2,1,4,3,0,0,1,0,1,1,A
1,113,113008,11300802,1,1,2,1,4,3,0,0,1,0,1,1,A
1,113,113008,11300803,1,1,2,1,4,3,0,0,1,0,1,1,A
1,113,113009,11300902,1,1,2,2,4,3,0,0,0,1,1,1,A
1,113,113010,11301003,1,1,2,2,4,4,0,0,1,0,1,1,A
1,113,113010,11301001,1,1,2,2,4,4,0,0,1,0,1,1,A
1,113,113010,11301002,1,1,2,2,4,4,0,0,1,0,1,1,A
1,113,113013,11301301,1,1,2,2,4,4,9,NA,NA,NA,0,NA,A
1,113,113013,11301303,1,1,2,2,4,4,9,NA,NA,NA,0,NA,A
1,113,113013,11301302,1,1,2,2,4,4,9,NA,NA,NA,0,NA,A
1,113,113014,11301401,1,1,1,2,4,4,0,0,1,0,1,1,A
1,113,113014,11301402,0,NA,1,2,4,4,NA,NA,NA,NA,NA,NA,A
1,114,114001,11400103,1,1,2,1,4,4,0,0,1,0,1,1,A
1,114,114001,11400102,1,1,2,1,4,4,0,0,1,0,1,1,A
1,114,114001,11400101,1,1,2,1,4,4,0,0,1,0,1,1,A
1,114,114002,11400201,1,0,1,2,4,4,0,0,1,0,1,0,A
1,114,114003,11400303,1,1,2,2,4,2,0,0,1,0,1,1,A
1,114,114003,11400301,1,1,2,2,4,2,0,0,1,0,1,0,A
1,114,114003,11400302,1,1,2,2,4,2,0,0,1,0,1,1,A
1,114,114004,11400401,1,1,2,2,4,2,0,0,1,0,1,1,A
1,114,114004,11400402,1,1,2,2,4,2,0,0,1,0,1,1,A
1,114,114005,11400501,1,1,2,1,4,4,0,0,1,0,1,1,A
1,114,114005,11400502,1,1,2,1,4,4,0,0,1,0,1,1,A
1,114,114006,11400603,1,1,2,2,4,4,0,0,1,0,0,NA,A
1,114,114006,11400601,1,1,2,2,4,4,0,0,1,0,1,1,A
1,114,114006,11400602,1,1,2,2,4,4,0,0,1,0,1,1,A
1,114,114007,11400702,1,1,2,2,4,4,0,0,1,0,1,0,A
1,114,114007,11400701,1,1,2,2,4,4,0,0,1,0,1,0,A
1,114,114008,11400802,1,1,2,2,4,2,0,0,1,0,1,1,A
1,114,114008,11400801,1,1,2,2,4,2,0,0,1,0,1,1,A
1,114,114009,11400903,1,1,2,2,4,4,0,0,1,0,1,1,A
1,114,114009,11400902,1,1,2,2,4,4,0,0,1,0,1,1,A
1,114,114009,11400901,1,1,2,2,4,4,0,0,1,0,1,1,A
1,114,114010,11401002,1,0,1,0,4,3,1,0,1,0,0,NA,A
1,114,114011,11401102,1,0,2,2,4,4,0,0,1,0,1,1,A
1,114,114011,11401101,1,1,2,2,4,4,0,0,1,0,1,1,A
1,114,114011,11401103,0,NA,2,2,4,4,NA,NA,NA,NA,NA,NA,A
1,114,114012,11401202,1,1,2,2,4,4,0,1,0,0,1,1,A
1,114,114012,11401201,1,1,2,2,4,4,0,0,0,1,1,1,A
1,114,114013,11401302,1,1,1,1,4,2,9,0,1,0,1,0,A
1,114,114013,11401301,1,1,1,1,4,2,9,0,1,0,1,0,A
1,114,114014,11401403,1,0,2,2,4,4,0,0,1,0,1,1,A
1,114,114014,11401401,1,1,2,2,4,4,0,0,1,0,1,1,A
1,114,114014,11401402,1,1,2,2,4,4,0,0,1,0,1,1,A
1,115,115001,11500102,1,0,1,2,4,1,0,0,1,0,1,1,A
1,115,115001,11500101,1,1,1,2,4,1,0,0,1,0,1,1,A
1,115,115002,11500201,1,0,0,2,4,3,1,0,1,0,1,0,A
1,115,115002,11500202,1,1,0,2,4,3,1,0,1,0,1,1,A
1,115,115002,11500203,0,NA,0,2,4,3,NA,NA,NA,NA,NA,NA,A
1,115,115005,11500502,1,1,2,2,4,1,0,0,1,0,1,1,A
1,115,115005,11500501,1,0,2,2,4,1,0,0,0,1,1,1,A
1,115,115006,11500602,1,1,1,0,4,0,9,0,1,0,1,1,A
1,115,115006,11500601,1,1,1,0,4,0,9,0,1,0,1,1,A
1,115,115008,11500801,1,0,0,1,4,1,1,0,1,0,1,0,A
1,115,115009,11500901,1,1,2,2,4,1,1,0,1,0,1,1,A
1,115,115009,11500903,0,NA,2,2,4,1,NA,NA,NA,NA,NA,NA,A
1,115,115010,11501001,1,1,2,2,4,1,0,0,1,0,1,1,A
1,115,115011,11501103,1,0,1,1,4,1,0,0,1,0,1,1,A
1,115,115011,11501101,1,1,1,1,4,1,0,0,1,0,1,1,A
1,115,115012,11501201,1,0,0,0,4,1,0,0,1,0,1,1,A
1,115,115012,11501202,1,1,0,0,4,1,0,0,1,0,1,0,A
1,115,115013,11501302,1,1,0,2,4,2,9,NA,NA,NA,0,NA,A
1,115,115013,11501301,1,0,0,2,4,2,0,1,0,0,1,0,A
1,115,115015,11501501,1,1,2,2,4,4,0,0,0,1,1,1,A
1,115,115015,11501502,1,0,2,2,4,4,0,1,0,0,1,1,A
2,201,201001,20100101,1,1,2,2,2,3,0,0,1,0,1,1,A
2,201,201001,20100102,1,1,2,2,2,3,0,0,1,0,1,1,A
2,201,201001,20100103,1,1,2,2,2,3,0,0,0,1,1,1,A
2,201,201002,20100202,1,1,2,2,4,4,0,0,0,1,1,0,A
2,201,201002,20100203,1,1,2,2,4,4,9,NA,NA,NA,0,NA,A
2,201,201002,20100201,1,1,2,2,4,4,0,0,1,0,1,0,A
2,201,201003,20100303,0,NA,2,2,3,2,NA,NA,NA,NA,NA,NA,A
2,201,201003,20100301,1,1,2,2,3,2,0,0,1,0,1,1,A
2,201,201003,20100304,0,NA,2,2,3,2,NA,NA,NA,NA,NA,NA,A
2,201,201003,20100302,1,1,2,2,3,2,0,0,1,0,1,1,A
2,201,201004,20100402,1,1,2,1,4,1,0,0,1,0,1,0,A
2,201,201005,20100503,0,NA,2,1,3,3,NA,NA,NA,NA,NA,NA,A
2,201,201005,20100502,0,NA,2,1,3,3,NA,NA,NA,NA,NA,NA,A
2,201,201005,20100504,0,NA,2,1,3,3,NA,NA,NA,NA,NA,NA,A
2,201,201006,20100601,1,1,2,2,4,4,0,0,1,0,1,0,A
2,201,201006,20100603,1,1,2,2,4,4,0,1,0,0,1,0,A
2,201,201006,20100602,1,0,2,2,4,4,0,1,0,0,1,0,A
2,201,201007,20100702,1,1,2,1,3,2,0,0,1,0,1,0,A
2,201,201007,20100701,1,1,2,1,3,2,0,0,0,1,1,0,A
2,201,201008,20100802,1,1,2,2,2,3,9,NA,NA,NA,0,NA,A
2,201,201008,20100801,1,1,2,2,2,3,0,0,1,0,1,1,A
2,201,201009,20100901,1,1,2,2,4,3,0,0,0,1,1,0,A
2,201,201009,20100903,1,1,2,2,4,3,0,0,0,1,1,0,A
2,201,201009,20100902,1,1,2,2,4,3,0,0,1,0,1,0,A
2,201,201010,20101002,1,1,2,2,3,3,0,0,1,0,1,1,A
2,201,201010,20101001,1,1,2,2,3,3,0,0,1,0,1,1,A
2,201,201011,20101101,1,0,1,2,2,1,0,NA,NA,NA,0,NA,A
2,201,201011,20101102,1,0,1,2,2,1,0,NA,NA,NA,0,NA,A
2,201,201013,20101302,1,1,2,1,2,1,0,0,1,0,1,1,A
2,201,201013,20101301,0,NA,2,1,2,1,NA,NA,NA,NA,NA,NA,A
2,201,201014,20101401,1,1,2,2,2,3,0,0,1,0,1,1,A
2,201,201014,20101402,1,1,2,2,2,3,0,0,0,1,1,1,A
2,202,202001,20200101,1,1,2,1,3,2,0,0,1,0,1,0,A
2,202,202001,20200102,1,1,2,1,3,2,0,0,1,0,1,0,A
2,202,202001,20200103,1,1,2,1,3,2,0,0,1,0,1,0,A
2,202,202003,20200301,1,1,2,2,2,2,0,0,1,0,1,1,A
2,202,202003,20200303,1,1,2,2,2,2,0,0,1,0,1,1,A
2,202,202003,20200302,1,0,2,2,2,2,9,NA,NA,NA,0,NA,A
2,202,202004,20200402,1,1,2,2,2,2,9,NA,NA,NA,0,NA,A
2,202,202004,20200403,1,1,2,2,2,2,0,0,1,0,1,1,A
2,202,202004,20200401,1,1,2,2,2,2,0,NA,NA,NA,0,NA,A
2,202,202005,20200501,1,1,2,2,4,4,0,0,1,0,1,0,A
2,202,202005,20200502,1,1,2,2,4,4,0,0,1,0,1,0,A
2,202,202005,20200503,1,1,2,2,4,4,0,0,1,0,1,0,A
2,202,202007,20200702,0,NA,2,1,2,3,NA,NA,NA,NA,NA,NA,A
2,202,202007,20200703,0,NA,2,1,2,3,NA,NA,NA,NA,NA,NA,A
2,202,202007,20200701,0,NA,2,1,2,3,NA,NA,NA,NA,NA,NA,A
2,202,202008,20200802,1,0,2,1,3,2,0,0,0,1,1,0,A
2,202,202008,20200801,1,1,2,1,3,2,0,0,0,1,1,0,A
2,202,202009,20200902,1,1,2,2,2,3,9,0,1,0,1,1,A
2,202,202009,20200901,1,1,2,2,2,3,0,0,1,0,1,1,A
2,202,202009,20200903,1,1,2,2,2,3,9,0,1,0,1,1,A
2,202,202010,20201001,1,1,2,1,2,4,0,0,1,0,1,0,A
2,202,202011,20201101,1,1,2,1,2,2,0,0,0,1,1,0,A
2,202,202012,20201202,0,NA,2,1,4,4,NA,NA,NA,NA,NA,NA,A
2,202,202013,20201302,1,1,2,2,4,3,0,0,0,1,1,0,A
2,202,202013,20201301,1,1,2,2,4,3,0,1,0,0,1,0,A
2,202,202014,20201401,1,1,2,1,4,2,0,0,0,1,1,0,A
2,202,202015,20201501,1,1,2,1,3,1,0,0,1,0,1,1,A
2,202,202015,20201502,1,1,2,1,3,1,0,0,1,0,1,1,A
2,202,202015,20201503,1,1,2,1,3,1,0,0,0,1,1,1,A
2,203,203001,20300101,1,1,2,2,3,3,0,0,1,0,1,0,A
2,203,203001,20300102,1,0,2,2,3,3,0,0,1,0,1,0,A
2,203,203002,20300202,1,1,1,1,2,3,0,0,1,0,1,0,A
2,203,203002,20300201,1,1,1,1,2,3,0,1,0,0,1,0,A
2,203,203003,20300302,1,1,2,2,1,2,0,0,1,0,1,1,A
2,203,203003,20300303,1,1,2,2,1,2,0,0,0,1,1,1,A
2,203,203003,20300301,1,1,2,2,1,2,0,0,0,1,1,1,A
2,203,203004,20300401,1,1,2,2,3,2,0,0,1,0,1,0,A
2,203,203004,20300402,1,1,2,2,3,2,0,0,0,1,1,0,A
2,203,203005,20300506,1,1,2,2,1,3,0,0,1,0,1,1,A
2,203,203005,20300504,1,1,2,2,1,3,0,0,1,0,1,1,A
2,203,203005,20300503,1,1,2,2,1,3,0,0,1,0,1,1,A
2,203,203005,20300505,1,1,2,2,1,3,0,0,1,0,1,1,A
2,203,203005,20300502,1,1,2,2,1,3,0,0,1,0,1,1,A
2,203,203006,20300601,1,0,1,1,3,4,1,1,0,0,1,1,A
2,203,203006,20300602,1,1,1,1,3,4,0,0,0,1,1,1,A
2,203,203007,20300701,1,1,2,2,2,4,0,0,1,0,1,1,A
2,203,203007,20300702,1,1,2,2,2,4,0,1,0,0,1,0,A
2,203,203008,20300802,1,1,2,2,3,2,0,0,1,0,1,0,A
2,203,203008,20300804,1,1,2,2,3,2,0,0,0,1,1,0,A
2,203,203008,20300801,1,0,2,2,3,2,0,NA,NA,NA,0,NA,A
2,203,203008,20300803,1,1,2,2,3,2,9,0,1,0,1,0,A
2,203,203009,20300901,1,1,2,2,4,4,0,1,0,0,1,0,A
2,203,203009,20300902,1,1,2,2,4,4,0,0,1,0,1,0,A
2,203,203010,20301003,0,NA,2,1,3,4,NA,NA,NA,NA,NA,NA,A
2,203,203010,20301001,1,1,2,1,3,4,0,0,0,1,1,0,A
2,203,203011,20301101,1,1,2,2,2,3,1,0,1,0,1,1,A
2,203,203011,20301102,1,1,2,2,2,3,0,0,1,0,0,NA,A
2,203,203012,20301202,1,1,2,2,3,3,0,0,1,0,1,1,A
2,203,203012,20301201,1,1,2,2,3,3,0,0,1,0,1,1,A
2,203,203013,20301302,1,1,2,1,4,3,0,0,1,0,1,1,A
2,203,203014,20301403,0,NA,2,2,2,1,NA,NA,NA,NA,NA,NA,A
2,203,203014,20301401,1,1,2,2,2,1,0,0,1,0,1,0,A
2,203,203014,20301402,1,1,2,2,2,1,0,0,1,0,1,0,A
2,204,204001,20400103,1,1,2,2,2,2,0,0,1,0,1,1,A
2,204,204001,20400101,1,1,2,2,2,2,0,0,1,0,1,1,A
2,204,204001,20400102,1,1,2,2,2,2,0,0,1,0,1,1,A
2,204,204002,20400201,1,1,2,2,2,1,0,0,1,0,1,1,A
2,204,204003,20400301,1,1,2,0,2,1,0,0,1,0,0,NA,A
2,204,204004,20400401,1,1,2,2,1,2,0,0,1,0,1,1,A
2,204,204004,20400402,0,NA,2,2,1,2,NA,NA,NA,NA,NA,NA,A
2,204,204004,20400403,1,1,2,2,1,2,0,NA,NA,NA,0,NA,A
2,204,204005,20400503,1,0,2,2,2,1,0,1,0,0,0,NA,A
2,204,204005,20400502,1,0,2,2,2,1,0,1,0,0,0,NA,A
2,204,204005,20400504,1,1,2,2,2,1,0,1,0,0,0,NA,A
2,204,204005,20400501,1,1,2,2,2,1,0,0,1,0,1,1,A
2,204,204006,20400601,1,0,2,2,1,2,0,0,1,0,1,1,A
2,204,204006,20400602,1,0,2,2,1,2,0,NA,NA,NA,0,NA,A
2,204,204006,20400603,1,1,2,2,1,2,0,0,1,0,1,1,A
2,204,204007,20400701,1,1,2,1,2,4,0,0,0,1,1,0,A
2,204,204007,20400702,1,1,2,1,2,4,0,0,1,0,1,0,A
2,204,204007,20400703,1,1,2,1,2,4,0,0,0,1,1,0,A
2,204,204008,20400802,0,NA,2,2,2,3,NA,NA,NA,NA,NA,NA,A
2,204,204008,20400803,1,1,2,2,2,3,0,0,1,0,1,1,A
2,204,204008,20400804,1,1,2,2,2,3,0,0,1,0,1,1,A
2,204,204008,20400801,1,1,2,2,2,3,0,0,1,0,1,1,A
2,204,204009,20400901,1,1,2,2,4,2,1,0,1,0,0,NA,A
2,204,204009,20400902,1,1,2,2,4,2,0,0,1,0,0,NA,A
2,204,204011,20401104,1,1,0,2,2,4,0,0,0,1,1,0,A
2,204,204011,20401102,1,1,0,2,2,4,0,NA,NA,NA,0,NA,A
2,204,204011,20401101,1,1,0,2,2,4,0,0,1,0,1,0,A
2,204,204011,20401103,1,1,0,2,2,4,0,0,1,0,1,0,A
2,204,204012,20401202,1,1,2,2,3,4,9,NA,NA,NA,0,NA,A
2,204,204012,20401203,1,1,2,2,3,4,0,0,1,0,1,1,A
2,204,204013,20401302,1,1,2,2,2,2,0,0,1,0,1,1,A
2,204,204013,20401301,1,1,2,2,2,2,0,0,1,0,1,1,A
2,204,204014,20401401,1,1,2,1,2,3,0,0,1,0,1,1,A
2,204,204015,20401501,1,1,2,2,2,2,0,0,1,0,1,1,A
2,204,204015,20401502,0,NA,2,2,2,2,NA,NA,NA,NA,NA,NA,A
2,205,205002,20500202,1,1,2,2,2,2,0,0,1,0,1,1,A
2,205,205002,20500201,1,1,2,2,2,2,0,1,0,0,1,1,A
2,205,205004,20500401,1,1,2,1,2,2,0,0,1,0,1,0,A
2,205,205005,20500501,1,1,2,2,3,3,0,0,0,1,1,1,A
2,205,205005,20500502,1,1,2,2,3,3,0,0,0,1,1,1,A
2,205,205006,20500603,1,1,2,2,2,2,0,NA,NA,NA,1,1,A
2,205,205006,20500601,1,1,2,2,2,2,0,0,1,0,1,0,A
2,205,205006,20500602,1,1,2,2,2,2,0,0,1,0,1,0,A
2,205,205007,20500702,0,NA,2,2,2,1,NA,NA,NA,NA,NA,NA,A
2,205,205008,20500801,1,1,2,0,2,4,9,NA,NA,NA,0,NA,A
2,205,205009,20500901,1,0,1,2,2,1,9,0,1,0,0,NA,A
2,205,205009,20500902,1,0,1,2,2,1,9,0,1,0,1,1,A
2,205,205009,20500903,0,NA,1,2,2,1,NA,NA,NA,NA,NA,NA,A
2,205,205010,20501002,1,1,2,2,4,2,0,0,0,1,1,0,A
2,205,205010,20501003,1,1,2,2,4,2,0,0,1,0,1,0,A
2,205,205010,20501001,1,1,2,2,4,2,0,0,1,0,1,0,A
2,205,205011,20501101,0,NA,2,1,2,2,NA,NA,NA,NA,NA,NA,A
2,205,205011,20501103,1,1,2,1,2,2,0,0,1,0,1,0,A
2,205,205011,20501102,1,1,2,1,2,2,0,1,0,0,1,0,A
2,205,205012,20501202,1,1,1,2,2,1,0,0,1,0,1,1,A
2,205,205012,20501201,1,0,1,2,2,1,0,0,1,0,1,1,A
2,205,205012,20501203,1,1,1,2,2,1,0,0,1,0,1,1,A
2,205,205013,20501302,1,1,2,2,2,1,0,0,1,0,1,1,A
2,205,205013,20501301,1,1,2,2,2,1,0,0,1,0,1,0,A
2,205,205014,20501402,1,1,1,1,2,2,0,0,1,0,1,1,A
2,205,205014,20501401,1,1,1,1,2,2,0,0,1,0,1,0,A
2,205,205014,20501404,0,NA,1,1,2,2,NA,NA,NA,NA,NA,NA,A
2,205,205014,20501403,1,1,1,1,2,2,0,0,1,0,1,1,A
2,205,205015,20501501,1,1,2,2,4,3,0,0,1,0,1,0,A
2,205,205015,20501503,1,1,2,2,4,3,0,0,1,0,1,0,A
2,205,205015,20501502,1,1,2,2,4,3,0,NA,NA,NA,1,0,A
2,206,206001,20600101,1,0,2,2,3,3,0,0,1,0,1,0,A
2,206,206001,20600102,0,NA,2,2,3,3,NA,NA,NA,NA,NA,NA,A
2,206,206002,20600201,1,1,2,2,3,3,9,0,1,0,1,0,A
2,206,206002,20600202,1,1,2,2,3,3,0,0,0,1,1,0,A
2,206,206003,20600302,1,0,1,2,2,4,0,0,1,0,1,1,A
2,206,206003,20600301,1,0,1,2,2,4,0,0,1,0,1,1,A
2,206,206004,20600402,1,0,2,1,2,1,0,0,1,0,1,0,A
2,206,206005,20600502,1,1,2,1,3,4,0,0,0,1,1,0,A
2,206,206005,20600501,1,1,2,1,3,4,0,0,1,0,1,0,A
2,206,206006,20600601,1,0,0,0,2,1,9,0,0,1,0,NA,A
2,206,206007,20600703,1,1,2,2,3,2,0,0,1,0,1,0,A
2,206,206007,20600701,1,1,2,2,3,2,0,NA,NA,NA,0,NA,A
2,206,206007,20600702,1,1,2,2,3,2,0,0,1,0,1,0,A
2,206,206008,20600802,1,0,0,0,2,1,9,0,1,0,0,NA,A
2,206,206008,20600801,1,1,0,0,2,1,0,0,1,0,1,1,A
2,206,206009,20600902,1,1,2,2,3,4,0,0,0,1,1,0,A
2,206,206010,20601001,1,1,2,2,3,3,0,0,1,0,1,1,A
2,206,206011,20601102,1,1,2,2,4,4,0,0,1,0,1,0,A
2,206,206011,20601101,1,1,2,2,4,4,0,0,0,1,1,0,A
2,206,206012,20601202,1,1,2,1,3,2,0,0,1,0,1,0,A
2,206,206012,20601201,1,1,2,1,3,2,0,0,1,0,1,0,A
2,206,206013,20601302,1,0,2,1,2,2,0,0,0,1,1,0,A
2,206,206013,20601301,1,1,2,1,2,2,0,0,0,1,1,0,A
2,206,206014,20601401,0,NA,1,1,2,2,NA,NA,NA,NA,NA,NA,A
2,206,206014,20601402,1,1,1,1,2,2,0,0,1,0,1,0,A
2,207,207001,20700101,1,1,2,2,3,3,0,0,1,0,1,0,A
2,207,207001,20700102,1,1,2,2,3,3,0,0,1,0,1,0,A
2,207,207002,20700201,1,0,2,2,2,2,0,0,1,0,1,0,A
2,207,207002,20700202,1,1,2,2,2,2,0,1,0,0,1,0,A
2,207,207003,20700302,1,1,2,2,3,2,0,0,0,1,1,1,A
2,207,207003,20700301,1,1,2,2,3,2,0,0,1,0,1,1,A
2,207,207004,20700401,1,1,2,2,2,0,0,NA,NA,NA,1,0,A
2,207,207004,20700402,1,1,2,2,2,0,0,0,1,0,1,0,A
2,207,207004,20700404,1,1,2,2,2,0,0,0,0,1,1,0,A
2,207,207004,20700403,1,1,2,2,2,0,0,0,1,0,1,0,A
2,207,207005,20700501,1,1,2,2,3,3,0,0,1,0,1,1,A
2,207,207005,20700502,1,1,2,2,3,3,0,0,1,0,1,1,A
2,207,207006,20700601,1,1,1,1,3,2,0,0,1,0,1,0,A
2,207,207006,20700602,1,1,1,1,3,2,0,0,1,0,1,0,A
2,207,207008,20700801,0,NA,2,1,3,3,NA,NA,NA,NA,NA,NA,A
2,207,207008,20700802,0,NA,2,1,3,3,NA,NA,NA,NA,NA,NA,A
2,207,207010,20701001,1,1,2,1,3,1,0,0,1,0,1,0,A
2,207,207011,20701102,1,1,2,2,4,4,0,0,1,0,1,1,A
2,207,207011,20701101,1,1,2,2,4,4,0,1,0,0,1,1,A
2,207,207012,20701203,0,NA,2,2,3,4,NA,NA,NA,NA,NA,NA,A
2,207,207012,20701202,1,1,2,2,3,4,0,0,1,0,1,1,A
2,207,207012,20701201,1,1,2,2,3,4,0,0,1,0,1,1,A
2,207,207012,20701204,1,1,2,2,3,4,0,0,1,0,1,1,A
2,207,207013,20701301,1,1,2,2,3,2,0,0,0,1,1,1,A
2,207,207013,20701302,1,1,2,2,3,2,0,0,0,1,1,1,A
2,207,207014,20701401,1,1,0,1,2,2,0,0,1,0,1,1,A
2,207,207014,20701402,1,1,0,1,2,2,0,1,0,0,1,0,A
2,207,207015,20701503,1,1,2,2,2,3,0,0,1,0,1,1,A
2,207,207015,20701501,1,1,2,2,2,3,0,0,1,0,1,1,A
2,207,207015,20701502,1,1,2,2,2,3,9,0,1,0,1,1,A
2,208,208001,20800102,1,1,2,2,3,4,0,0,1,0,1,1,A
2,208,208001,20800101,1,1,2,2,3,4,0,0,1,0,1,1,A
2,208,208001,20800103,1,1,2,2,3,4,0,1,0,0,1,1,A
2,208,208002,20800203,1,1,1,2,3,1,0,0,1,0,1,1,A
2,208,208002,20800201,1,1,1,2,3,1,0,0,1,0,1,1,A
2,208,208002,20800202,1,0,1,2,3,1,9,0,1,0,0,NA,A
2,208,208003,20800303,1,1,2,2,4,3,0,0,1,0,1,1,A
2,208,208003,20800301,1,0,2,2,4,3,0,0,1,0,1,1,A
2,208,208003,20800302,1,1,2,2,4,3,0,0,0,1,1,1,A
2,208,208004,20800402,1,1,1,1,3,2,0,0,0,1,1,1,A
2,208,208004,20800401,1,1,1,1,3,2,0,0,0,1,1,1,A
2,208,208005,20800503,1,1,2,1,2,2,0,0,0,1,1,0,A
2,208,208005,20800502,1,1,2,1,2,2,0,0,1,0,1,0,A
2,208,208005,20800501,1,0,2,1,2,2,0,0,0,1,1,1,A
2,208,208006,20800601,1,1,1,1,3,1,0,0,1,0,1,0,A
2,208,208006,20800602,1,1,1,1,3,1,0,0,1,0,1,0,A
2,208,208007,20800703,1,1,2,2,3,4,0,0,1,0,1,0,A
2,208,208007,20800701,1,1,2,2,3,4,0,0,0,1,1,1,A
2,208,208007,20800702,1,1,2,2,3,4,0,0,1,0,1,0,A
2,208,208007,20800704,1,1,2,2,3,4,9,0,1,0,1,0,A
2,208,208008,20800801,1,1,2,2,2,3,0,0,1,0,1,1,A
2,208,208008,20800802,1,1,2,2,2,3,0,0,1,0,1,1,A
2,208,208009,20800901,1,1,2,2,3,3,0,0,1,0,1,1,A
2,208,208009,20800903,1,1,2,2,3,3,0,0,1,0,1,1,A
2,208,208009,20800902,1,1,2,2,3,3,0,0,1,0,1,1,A
2,208,208010,20801001,1,1,2,2,3,4,0,0,1,0,1,1,A
2,208,208013,20801301,1,1,2,2,3,1,9,0,1,0,0,NA,A
2,208,208015,20801502,1,0,2,2,3,4,0,0,0,1,1,1,A
2,208,208015,20801501,1,1,2,2,3,4,0,0,1,0,1,1,A
2,208,208015,20801503,1,0,2,2,3,4,0,0,0,1,1,1,A
2,209,209001,20900102,1,1,2,2,3,4,0,0,0,1,1,1,A
2,209,209001,20900101,1,1,2,2,3,4,0,0,1,0,1,1,A
2,209,209002,20900201,1,1,2,2,3,3,0,0,1,0,1,0,A
2,209,209002,20900202,1,1,2,2,3,3,9,NA,NA,NA,0,NA,A
2,209,209003,20900301,1,0,1,0,3,0,0,0,0,1,0,NA,A
2,209,209005,20900501,1,1,2,1,4,3,0,0,0,1,1,0,A
2,209,209006,20900601,1,1,2,1,4,3,0,0,0,1,1,0,A
2,209,209006,20900602,1,1,2,1,4,3,0,0,0,1,1,0,A
2,209,209007,20900702,1,1,2,1,2,3,0,0,1,0,1,0,A
2,209,209007,20900701,0,NA,2,1,2,3,NA,NA,NA,NA,NA,NA,A
2,209,209008,20900801,1,1,2,2,3,1,0,0,1,0,1,1,A
2,209,209009,20900901,0,NA,2,2,3,2,NA,NA,NA,NA,NA,NA,A
2,209,209009,20900902,1,0,2,2,3,2,9,NA,NA,NA,0,NA,A
2,209,209010,20901001,1,1,2,1,3,3,0,0,0,1,1,0,A
2,209,209010,20901002,1,1,2,1,3,3,0,0,0,1,1,0,A
2,209,209011,20901101,1,1,2,1,3,2,0,0,1,0,1,0,A
2,209,209012,20901203,0,NA,2,1,4,4,NA,NA,NA,NA,NA,NA,A
2,209,209012,20901202,0,NA,2,1,4,4,NA,NA,NA,NA,NA,NA,A
2,209,209012,20901201,1,1,2,1,4,4,0,0,0,1,1,0,A
2,209,209013,20901301,1,1,2,2,4,4,0,0,1,0,1,0,A
2,209,209013,20901304,1,1,2,2,4,4,0,0,1,0,1,0,A
2,209,209013,20901303,1,1,2,2,4,4,0,0,1,0,1,0,A
2,209,209014,20901402,1,1,1,1,3,3,0,0,1,0,1,1,A
2,209,209015,20901501,1,1,2,2,3,4,0,0,0,1,1,1,A
2,209,209016,20901601,0,NA,2,1,3,2,NA,NA,NA,NA,NA,NA,A
2,210,210001,21000102,1,1,2,2,4,2,0,1,0,0,1,0,A
2,210,210001,21000103,1,1,2,2,4,2,0,0,1,0,1,0,A
2,210,210001,21000101,1,1,2,2,4,2,0,1,0,0,1,0,A
2,210,210002,21000203,1,1,2,1,3,2,0,0,1,0,1,1,A
2,210,210002,21000201,0,NA,2,1,3,2,NA,NA,NA,NA,NA,NA,A
2,210,210002,21000202,1,1,2,1,3,2,0,0,1,0,1,1,A
2,210,210003,21000302,1,1,2,1,3,2,0,0,0,1,1,1,A
2,210,210003,21000301,1,1,2,1,3,2,0,0,1,0,1,0,A
2,210,210004,21000401,0,NA,2,2,2,1,NA,NA,NA,NA,NA,NA,A
2,210,210004,21000402,1,1,2,2,2,1,0,0,1,0,1,1,A
2,210,210005,21000501,1,1,2,2,3,2,9,0,1,0,1,0,A
2,210,210005,21000502,1,1,2,2,3,2,9,NA,NA,NA,0,NA,A
2,210,210005,21000503,1,1,2,2,3,2,0,1,0,0,1,0,A
2,210,210006,21000603,1,1,2,1,3,3,0,0,0,1,1,1,A
2,210,210006,21000601,1,1,2,1,3,3,0,0,1,0,1,1,A
2,210,210006,21000602,1,1,2,1,3,3,0,0,1,0,1,1,A
2,210,210007,21000702,1,1,2,2,3,4,0,0,1,0,1,1,A
2,210,210007,21000701,1,1,2,2,3,4,0,0,1,0,1,1,A
2,210,210008,21000802,1,1,2,2,2,3,0,0,1,0,1,1,A
2,210,210008,21000801,1,1,2,2,2,3,0,0,1,0,1,1,A
2,210,210008,21000803,1,1,2,2,2,3,1,NA,NA,NA,0,NA,A
